釜房,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2004/4/3,144.86,11.98,3.82
2004/4/4,145.08,9.42,3.89
2004/4/5,145.22,7.73,4.01
2004/4/6,145.33,7.17,4.05
2004/4/7,145.46,9.09,4.03
2004/4/8,145.68,12.07,4.05
2004/4/9,145.88,9.33,4.12
2004/4/10,146.03,9.08,4.15
2004/4/11,146.19,9.45,4.1
2004/4/12,146.36,11.4,4.3
2004/4/13,146.58,10.98,4.45
2004/4/14,146.72,8.64,4.46
2004/4/15,146.85,9.05,4.49
2004/4/16,146.97,8.8,4.53
2004/4/17,147.1,8.76,4.46
2004/4/18,147.21,8.35,4.39
2004/4/19,147.33,9.42,4.34
2004/4/20,147.5,11.96,4.25
2004/4/21,147.66,7.97,4.27
2004/4/22,147.76,8.41,4.3
2004/4/23,147.9,10.3,4.28
2004/4/24,148.03,7.72,4.32
2004/4/25,148.11,7.01,4.35
2004/4/26,148.16,5.95,4.42
2004/4/27,148.53,35.37,4.31
2004/4/28,149.26,24.47,5.15
2004/4/29,149.55,15.39,7.39
2004/4/30,149.69,12.71,7.5
2004/5/1,149.76,11.49,11.08
2004/5/2,149.71,9.59,12.59
2004/5/3,149.63,8.68,12.49
2004/5/4,149.55,9.13,12.5
2004/5/5,149.46,8.45,12.63
2004/5/6,149.35,6.52,10.68
2004/5/7,149.28,5.85,7.92
2004/5/8,149.23,5.39,7.86
2004/5/9,149.17,5.81,7.86
2004/5/10,149.19,11.06,7.78
2004/5/11,149.28,10.71,7.84
2004/5/12,149.29,7.18,7.99
2004/5/13,149.26,6.28,7.94
2004/5/14,149.22,5.85,7.91
2004/5/15,149.16,5.32,7.77
2004/5/16,149.11,5.97,7.61
2004/5/17,149.06,5.56,7.61
2004/5/18,149.01,4.86,7.71
2004/5/19,148.93,4.94,7.76
2004/5/20,148.87,6.81,7.62
2004/5/21,149.32,59.54,36.17
2004/5/22,149.49,23.31,20.79
2004/5/23,149.54,19.23,16.71
2004/5/24,149.59,17.32,16.88
2004/5/25,149.54,12.68,16.88
2004/5/26,149.44,10.59,12.24
2004/5/27,149.44,9.55,9.57
2004/5/28,149.43,8.65,9.5
2004/5/29,149.41,8.23,9.5
2004/5/30,149.37,7.76,9.45
2004/5/31,149.32,7.46,9.54
2004/6/1,149.28,7.52,9.57
2004/6/2,149.21,6.3,9.61
2004/6/3,149.12,5.9,9.57
2004/6/4,149.03,5.52,9.59
2004/6/5,148.93,5.46,9.48
2004/6/6,148.83,5.76,9.36
2004/6/7,148.74,6.59,9.36
2004/6/8,148.72,10.2,9.4
2004/6/9,148.74,8.71,9.5
2004/6/10,148.68,6.31,9.47
2004/6/11,148.59,5.92,9.46
2004/6/12,148.63,13.41,9.47
2004/6/13,148.63,7.51,9.48
2004/6/14,148.56,6.42,9.58
2004/6/15,148.46,5.28,9.58
2004/6/16,148.35,4.87,9.51
2004/6/17,148.23,4.87,9.49
2004/6/18,148.11,5.28,9.48
2004/6/19,148,5.15,9.31
2004/6/20,147.89,5.07,9.2
2004/6/21,147.77,6.77,11.99
2004/6/22,147.62,9.35,16.72
2004/6/23,147.36,4.7,13.43
2004/6/24,147.16,4.64,12.89
2004/6/25,146.86,6.41,16.63
2004/6/26,146.66,9.98,16.55
2004/6/27,146.4,6.63,16.48
2004/6/28,146.13,7.52,13.52
2004/6/29,145.91,5.07,16.81
2004/6/30,145.48,2.5,22.96
2004/7/1,144.74,2.63,15.06
2004/7/2,144.61,4.17,7.14
2004/7/3,144.51,4.09,7.05
2004/7/4,144.4,3.75,7
2004/7/5,144.29,3.77,7
2004/7/6,144.18,3.95,7.42
2004/7/7,144.04,3.36,8.24
2004/7/8,143.86,3.83,8.95
2004/7/9,143.68,3.81,8.87
2004/7/10,143.5,4.41,8.87
2004/7/11,143.41,7.36,8.74
2004/7/12,143.31,5.04,8.62
2004/7/13,143.54,21.71,8.64
2004/7/14,143.9,19.81,8.69
2004/7/15,144.23,14.87,8.77
2004/7/16,144.4,13.24,8.83
2004/7/17,144.64,30.31,19.87
2004/7/18,144.8,25.29,26.21
2004/7/19,144.81,17.22,16.62
2004/7/20,144.75,13.05,16.66
2004/7/21,144.59,10.61,16.58
2004/7/22,144.42,8.55,11.21
2004/7/23,144.38,7.11,8.29
2004/7/24,144.33,6.09,8.14
2004/7/25,144.25,6.44,8.18
2004/7/26,144.19,5.94,8.25
2004/7/27,144.1,5.33,8.23
2004/7/28,143.99,4.78,8.21
2004/7/29,143.87,5.05,8.21
2004/7/30,143.77,5.03,8.12
2004/7/31,143.65,4.48,8.14
2004/8/1,143.5,3.7,8.16
2004/8/2,143.33,3.14,8.09
2004/8/3,143.15,3.41,8.3
2004/8/4,142.97,3.68,8.53
2004/8/5,142.78,3.4,8.99
2004/8/6,142.55,3.31,9.35
2004/8/7,142.32,3.08,9.29
2004/8/8,142.08,3.07,9.18
2004/8/9,141.85,3.68,9.2
2004/8/10,141.68,5.99,9.22
2004/8/11,141.5,3.74,8.88
2004/8/12,141.28,3.08,8.88
2004/8/13,141.02,2.65,9.08
2004/8/14,140.75,2.45,8.77
2004/8/15,140.5,3.1,8.6
2004/8/16,140.24,2.55,8.64
2004/8/17,139.97,2.97,8.74
2004/8/18,139.83,9.71,5.49
2004/8/19,140.24,9.41,2.2
2004/8/20,140.41,5.77,4.62
2004/8/21,140.38,4.24,5.61
2004/8/22,140.31,4,6.29
2004/8/23,140.19,4.49,6.74
2004/8/24,140.13,4.94,5.61
2004/8/25,140.1,4.19,5.31
2004/8/26,140.02,3.67,5.68
2004/8/27,139.93,3.54,5.53
2004/8/28,139.85,3.92,5.47
2004/8/29,139.81,5.01,5.45
2004/8/30,139.79,4.87,5.54
2004/8/31,139.83,7.56,4.28
2004/9/1,139.98,5.68,3.46
2004/9/2,140.05,4.73,3.39
2004/9/3,140.1,4.17,3.73
2004/9/4,140.08,3.86,4.53
2004/9/5,140.05,3.53,4.42
2004/9/6,140.01,3.5,4.38
2004/9/7,139.97,3.59,4.47
2004/9/8,139.93,3.44,4.55
2004/9/9,139.87,3.04,4.58
2004/9/10,139.8,3.03,4.56
2004/9/11,139.73,3.05,4.36
2004/9/12,139.67,3.05,4.36
2004/9/13,139.61,3.18,4.48
2004/9/14,139.55,3.71,4.57
2004/9/15,139.51,3.06,4.55
2004/9/16,139.43,2.99,4.48
2004/9/17,139.36,2.99,4.46
2004/9/18,139.3,2.87,4.34
2004/9/19,139.23,2.86,4.31
2004/9/20,139.15,2.86,4.31
2004/9/21,139.08,2.74,4.37
2004/9/22,139,2.88,4.32
2004/9/23,138.94,3.08,4.31
2004/9/24,138.87,2.91,4.33
2004/9/25,138.83,4.29,4.29
2004/9/26,138.86,5.1,4.29
2004/9/27,138.92,5.19,2.93
2004/9/28,139.04,4.54,3.1
2004/9/29,139.11,7.39,3.24
2004/9/30,140.29,41.39,2.19
2004/10/1,141.33,15.43,2.37
2004/10/2,141.72,9.73,2.29
2004/10/3,142.02,11.96,2.08
2004/10/4,142.47,13.28,2.08
2004/10/5,143.05,28.81,2.11
2004/10/6,144.42,40.24,2.23
2004/10/7,145.27,21.57,5.41
2004/10/8,145.59,14.97,7.97
2004/10/9,146.57,95.27,7.87
2004/10/10,149.13,90.84,44.23
2004/10/11,149.5,40.58,31.79
2004/10/12,149.49,25.25,31.94
2004/10/13,149.23,18.2,31.37
2004/10/14,148.93,15.15,22.45
2004/10/15,148.87,13.66,14.47
2004/10/16,148.89,11.36,10.13
2004/10/17,148.91,10.06,10.06
2004/10/18,148.89,9.4,10.21
2004/10/19,148.86,8.55,10.15
2004/10/20,148.9,30.1,22.84
2004/10/21,149.02,68.54,64.89
2004/10/22,149.31,30.89,17.25
2004/10/23,149.5,20.96,17.19
2004/10/24,149.53,16.36,17.21
2004/10/25,149.48,13.95,16.05
2004/10/26,149.44,12.94,14.18
2004/10/27,149.4,11.35,14.28
2004/10/28,149.31,10.15,14.29
2004/10/29,149.2,9.28,14.21
2004/10/30,149.07,9.22,14.1
2004/10/31,149.01,12.44,14.08
2004/11/1,148.93,10.5,14.13
2004/11/2,148.83,9.72,14.13
2004/11/3,148.88,27.82,14.08
2004/11/4,149.35,28.76,14.29
2004/11/5,149.53,18.18,14.38
2004/11/6,149.56,14.24,14.23
2004/11/7,149.54,12.14,14.24
2004/11/8,149.47,10.94,14.29
2004/11/9,149.38,9.64,14.21
2004/11/10,149.26,9.26,14.2
2004/11/11,149.13,8.83,14.15
2004/11/12,149,8.44,14.12
2004/11/13,148.85,7.58,13.99
2004/11/14,148.69,7.58,13.92
2004/11/15,148.52,7.18,13.86
2004/11/16,148.35,6.4,11.83
2004/11/17,148.27,5.56,7.48
2004/11/18,148.22,5.52,7.43
2004/11/19,148.22,9.27,7.35
2004/11/20,148.25,6.96,7.34
2004/11/21,148.23,6.26,7.42
2004/11/22,148.18,5.56,7.47
2004/11/23,148.13,5.17,7.46
2004/11/24,148.07,5.13,7.41
2004/11/25,148.01,4.71,7.35
2004/11/26,147.93,4.65,7.29
2004/11/27,147.87,4.34,6.97
2004/11/28,147.8,4.33,6.93
2004/11/29,147.72,4.02,6.99
2004/11/30,147.64,4.13,7.09
2004/12/1,147.56,3.83,7.13
2004/12/2,147.46,3.71,7.03
2004/12/3,147.37,3.55,6.83
2004/12/4,147.28,3.5,6.75
2004/12/5,147.37,14.65,6.65
2004/12/6,147.49,8.88,6.69
2004/12/7,147.53,7.41,6.67
2004/12/8,147.55,7.06,6.7
2004/12/9,147.55,6.4,6.76
2004/12/10,147.53,5.94,6.67
2004/12/11,147.5,5.13,6.59
2004/12/12,147.46,5.14,6.61
2004/12/13,147.41,4.49,6.68
2004/12/14,147.35,4.5,6.68
2004/12/15,147.29,4.42,6.6
2004/12/16,147.23,5.09,6.54
2004/12/17,147.17,3.25,6.14
2004/12/18,147.1,3.58,6.09
2004/12/19,147.04,4.04,6.18
2004/12/20,146.97,3.76,6.25
2004/12/21,146.91,4.13,6.26
2004/12/22,146.85,3.87,6.35
2004/12/23,146.77,3.47,6.26
2004/12/24,146.69,3.48,6.26
2004/12/25,146.61,3.51,6.28
2004/12/26,146.53,3.2,6.28
2004/12/27,146.44,3.26,6.66
2004/12/28,146.31,2.59,7.32
2004/12/29,146.17,3.28,7.28
2004/12/30,146.05,2.64,7.27
2004/12/31,145.92,3.56,7.16
2005/1/1,145.8,2.51,7.05
2005/1/2,145.66,2.93,7.1
2005/1/3,145.52,2.56,7.33
2005/1/4,145.38,3.8,7.57
2005/1/5,145.27,3.78,7.52
2005/1/6,145.14,3.16,7.49
2005/1/7,145,3.49,7.47
2005/1/8,144.87,3.42,7.36
2005/1/9,144.74,3.13,7.34
2005/1/10,144.6,3.18,7.35
2005/1/11,144.46,3.14,7.28
2005/1/12,144.32,3.18,7.27
2005/1/13,144.16,2.8,7.44
2005/1/14,144,2.58,7.45
2005/1/15,143.84,3.32,7.3
2005/1/16,143.74,5.31,7.28
2005/1/17,143.64,3.7,7.35
2005/1/18,143.51,3.75,7.37
2005/1/19,143.37,3.51,7.38
2005/1/20,143.24,3.8,7.35
2005/1/21,143.14,4.84,7.29
2005/1/22,143.03,3.63,7.14
2005/1/23,142.88,3.16,7.18
2005/1/24,142.73,3.31,7.29
2005/1/25,142.58,3.09,7.29
2005/1/26,142.41,2.9,7.31
2005/1/27,142.25,2.9,7.01
2005/1/28,142.1,3.1,6.66
2005/1/29,141.96,3.31,6.59
2005/1/30,141.84,3.52,6.53
2005/1/31,141.71,3.32,6.55
2005/2/1,141.58,3.09,6.54
2005/2/2,141.45,3.35,6.52
2005/2/3,141.3,2.86,6.49
2005/2/4,141.15,2.42,6.49
2005/2/5,140.97,2.42,6.45
2005/2/6,140.8,2.41,6.4
2005/2/7,140.63,2.28,6.45
2005/2/8,140.45,2.54,6.44
2005/2/9,140.27,2.33,6.4
2005/2/10,140.11,3,6.37
2005/2/11,139.96,2.77,6.31
2005/2/12,139.8,2.59,6.31
2005/2/13,139.62,2.72,6.39
2005/2/14,139.45,3.19,6.59
2005/2/15,139.36,4.34,4.13
2005/2/16,139.46,5.72,2.53
2005/2/17,139.6,5.14,2.56
2005/2/18,139.71,4.99,2.59
2005/2/19,139.83,5.41,2.56
2005/2/20,140.06,9.24,2.55
2005/2/21,140.31,7.37,2.6
2005/2/22,140.5,6.27,2.6
2005/2/23,140.66,6.59,2.63
2005/2/24,140.81,5.92,2.64
2005/2/25,140.96,6.05,2.97
2005/2/26,141.05,5.64,3.73
2005/2/27,141.12,4.95,3.76
2005/2/28,141.18,5.52,3.84
2005/3/1,141.23,5.04,3.82
2005/3/2,141.28,4.79,3.83
2005/3/3,141.33,5.06,3.84
2005/3/4,141.39,5.78,3.84
2005/3/5,141.46,5.25,3.78
2005/3/6,141.52,5.27,3.8
2005/3/7,141.58,5.36,3.88
2005/3/8,141.63,6.64,6.4
2005/3/9,141.69,12.07,8.6
2005/3/10,141.79,9.98,8.73
2005/3/11,141.83,9.71,6.96
2005/3/12,142.18,16.24,2.94
2005/3/13,142.65,12.98,2.97
2005/3/14,142.97,10.48,2.95
2005/3/15,143.21,9.07,3.06
2005/3/16,143.44,10.27,3.06
2005/3/17,143.76,12.59,2.99
2005/3/18,144.26,23.71,2.99
2005/3/19,144.95,20.04,3.01
2005/3/20,145.4,14.96,3.02
2005/3/21,145.74,13.68,3.03
2005/3/22,146.05,13.38,5.15
2005/3/23,146.26,17.41,8.66
2005/3/24,146.57,20.03,8.68
2005/3/25,146.91,19.09,8.51
2005/3/26,147.13,14.56,8.47
2005/3/27,147.26,12.08,8.46
2005/3/28,147.39,16.53,8.51
2005/3/29,147.74,23.09,10.1
2005/3/30,147.9,17.65,16.9
2005/3/31,147.88,14.46,15.58
2005/4/1,147.87,12.84,12.84
2005/4/2,147.86,12.03,12.78
2005/4/3,147.86,13.9,12.78
2005/4/4,147.92,15.11,12.85
2005/4/5,147.95,13.61,12.86
2005/4/6,148.03,20.13,12.93
2005/4/7,148.32,26.14,13
2005/4/8,148.75,34.08,22.23
2005/4/9,148.63,19.23,32.25
2005/4/10,148.25,16.69,32.08
2005/4/11,147.97,20.22,23.24
2005/4/12,147.98,16.47,17.22
2005/4/13,147.95,13.38,12.25
2005/4/14,148.04,12.89,9.11
2005/4/15,148.16,14,9.03
2005/4/16,148.3,14.76,8.98
2005/4/17,148.42,12.91,9.02
2005/4/18,148.51,11.77,9.03
2005/4/19,148.57,11.46,9.1
2005/4/20,148.65,13.88,10.72
2005/4/21,148.75,18.38,11.61
2005/4/22,148.96,17.19,9.12
2005/4/23,149.13,14.74,9.02
2005/4/24,149.25,13.14,9.02
2005/4/25,149.34,12.73,8.99
2005/4/26,149.43,13.55,8.95
2005/4/27,149.53,13.48,10.54
2005/4/28,149.55,14.32,13.9
2005/4/29,149.62,19.34,15.53
2005/4/30,149.63,13.81,17.19
2005/5/1,149.51,12.09,17.14
2005/5/2,149.43,12.4,14.07
2005/5/3,149.39,9.54,12.04
2005/5/4,149.31,8.3,12.03
2005/5/5,149.23,8.33,12.03
2005/5/6,149.13,6.67,9.54
2005/5/7,149.18,12.55,7.21
2005/5/8,149.26,8.86,7.2
2005/5/9,149.28,7.74,7.33
2005/5/10,149.28,6.59,7.41
2005/5/11,149.25,5.76,7.42
2005/5/12,149.22,6.48,7.3
2005/5/13,149.26,10.44,7.14
2005/5/14,149.3,7.56,7.14
2005/5/15,149.3,7.15,7.15
2005/5/16,149.3,6.45,7.27
2005/5/17,149.27,6.04,7.28
2005/5/18,149.23,6.01,7.25
2005/5/19,149.21,6.43,7.25
2005/5/20,149.17,5.24,7.29
2005/5/21,149.12,4.85,7.3
2005/5/22,149.06,5.22,7.26
2005/5/23,149.01,5.64,7.26
2005/5/24,149,7.25,7.25
2005/5/25,148.98,5.26,7.27
2005/5/26,148.91,4.45,7.27
2005/5/27,148.84,4.82,7.23
2005/5/28,148.79,4.82,7.22
2005/5/29,148.72,4.04,7.21
2005/5/30,148.64,4.45,7.22
2005/5/31,148.6,6.39,7.18
2005/6/1,148.55,4.52,7.27
2005/6/2,148.47,3.64,7.15
2005/6/3,148.4,5.14,7.08
2005/6/4,148.35,5.2,7.14
2005/6/5,148.31,5.23,7.15
2005/6/6,148.24,3.8,7.26
2005/6/7,148.14,3.86,7.29
2005/6/8,148.04,3.43,7.23
2005/6/9,147.94,3.08,7.22
2005/6/10,147.84,3.41,7.15
2005/6/11,147.78,6.36,7.1
2005/6/12,147.78,6.78,7.15
2005/6/13,147.72,3.92,7.27
2005/6/14,147.62,3.56,7.25
2005/6/15,147.53,4.57,7.14
2005/6/16,147.47,5.23,7.06
2005/6/17,147.42,4.89,7.08
2005/6/18,147.36,4.52,7.07
2005/6/19,147.28,4.21,7.1
2005/6/20,147.19,3.61,7.21
2005/6/21,147.09,3.63,7.21
2005/6/22,146.98,2.93,7.19
2005/6/23,146.86,3,7.22
2005/6/24,146.73,2.92,7.45
2005/6/25,146.59,2.44,7.27
2005/6/26,146.45,2.36,7.14
2005/6/27,146.32,7.99,12.38
2005/6/28,146.11,9.58,24.09
2005/6/29,145.44,5.88,29.57
2005/6/30,144.74,3.61,17.53
2005/7/1,144.55,4.6,7.27
2005/7/2,144.5,5.45,7.22
2005/7/3,144.42,4.61,6.97
2005/7/4,144.44,23.38,15.67
2005/7/5,144.5,33.34,41.34
2005/7/6,144.31,17.47,18.65
2005/7/7,144.34,13.71,14
2005/7/8,144.29,10.45,10.74
2005/7/9,144.34,9.71,7.66
2005/7/10,144.5,13.86,7.64
2005/7/11,144.53,9.29,17.26
2005/7/12,144.29,23.08,24.25
2005/7/13,144.22,16.95,18.41
2005/7/14,144.25,14.4,13.81
2005/7/15,144.22,11.72,13.76
2005/7/16,144.12,10.54,13.72
2005/7/17,143.98,8.83,13.69
2005/7/18,143.82,6.97,10.1
2005/7/19,143.76,5.6,7.58
2005/7/20,143.68,5.06,7.58
2005/7/21,143.59,5.33,7.3
2005/7/22,143.54,6.15,6.98
2005/7/23,143.51,5.57,6.96
2005/7/24,143.44,4.5,6.99
2005/7/25,143.35,4.84,7.05
2005/7/26,143.35,18.61,13.63
2005/7/27,143.81,40.54,25.29
2005/7/28,144.09,18.39,16.38
2005/7/29,144.08,16.33,13.73
2005/7/30,144.36,16.56,7.78
2005/7/31,144.57,12.05,7.88
2005/8/1,144.68,10.36,7.96
2005/8/2,144.73,8.82,7.92
2005/8/3,144.74,8.3,8
2005/8/4,144.74,7.4,8
2005/8/5,144.69,5.67,8.08
2005/8/6,144.61,5.34,8.01
2005/8/7,144.52,5.91,7.99
2005/8/8,144.47,10.1,12.16
2005/8/9,144.19,6.85,20.2
2005/8/10,143.81,11.97,19.91
2005/8/11,143.47,8.11,19.77
2005/8/12,143.11,7.1,12.01
2005/8/13,143.1,10.79,7.26
2005/8/14,143.37,17.53,7.3
2005/8/15,143.8,24.17,15.71
2005/8/16,143.85,20.54,23.67
2005/8/17,143.6,13.8,23.87
2005/8/18,143.17,10.58,23.66
2005/8/19,142.89,32.64,28.32
2005/8/20,142.89,30.85,33.55
2005/8/21,143.08,20.86,17.08
2005/8/22,143.12,17.98,16.35
2005/8/23,143.35,23.96,17.36
2005/8/24,143.44,17.21,17.21
2005/8/25,143.38,26.57,26.85
2005/8/26,143.9,277.54,272.81
2005/8/27,143.45,73.44,78.45
2005/8/28,143.39,34.85,38.97
2005/8/29,143.19,24.74,22.55
2005/8/30,143.51,20.25,11.9
2005/8/31,143.73,16.23,12.01
2005/9/1,143.83,13.41,12
2005/9/2,143.85,11.99,11.99
2005/9/3,143.82,10.47,11.88
2005/9/4,143.81,13.2,11.79
2005/9/5,143.76,12,20.72
2005/9/6,143.32,19.73,21.67
2005/9/7,143.71,32.29,26.99
2005/9/8,143.42,17.96,25.19
2005/9/9,143.45,15.78,13.29
2005/9/10,143.48,13.05,13.33
2005/9/11,143.45,11.89,13.28
2005/9/12,143.37,10.07,13.1
2005/9/13,143.27,9.4,11.04
2005/9/14,143.25,9.46,9.46
2005/9/15,143.23,8.58,9.4
2005/9/16,143.19,6.99,8.08
2005/9/17,143.16,6.03,7.13
2005/9/18,143.11,5.73,7.08
2005/9/19,143.06,5.41,7.03
2005/9/20,143,5.27,7.16
2005/9/21,142.92,4.77,7.19
2005/9/22,142.84,5.78,7.11
2005/9/23,142.78,4.84,6.97
2005/9/24,142.7,4.84,6.96
2005/9/25,142.74,12.02,6.97
2005/9/26,142.86,6.94,7.21
2005/9/27,142.81,5.33,7.19
2005/9/28,142.73,4.99,7.11
2005/9/29,142.63,4.29,7.2
2005/9/30,142.52,4,7.14
2005/10/1,142.4,4.15,7.01
2005/10/2,142.29,3.91,7
2005/10/3,142.17,3.74,7.06
2005/10/4,142.03,3.71,7
2005/10/5,141.91,3.79,7.05
2005/10/6,141.77,3.35,6.09
2005/10/7,141.73,3.84,4.09
2005/10/8,141.72,3.8,4.04
2005/10/9,141.71,4.22,3.98
2005/10/10,141.75,5.15,3.9
2005/10/11,141.78,4.55,4.05
2005/10/12,141.8,4.57,4.07
2005/10/13,141.8,3.86,4.11
2005/10/14,141.79,3.55,4.05
2005/10/15,141.78,3.94,3.94
2005/10/16,141.78,3.74,3.98
2005/10/17,141.75,3.36,4.11
2005/10/18,141.72,3.32,4.06
2005/10/19,141.69,3.11,4.11
