ダウンロードした時刻：2026/02/28 23:58:28

,白石,白石,白石,白石,白石,白石,白石,白石,白石
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1998/5/21,20.9,8,1,28.4,8,1,12.0,8,1
1998/5/22,16.1,8,1,20.4,8,1,12.0,8,1
1998/5/23,18.6,8,1,26.5,8,1,11.0,8,1
1998/5/24,19.5,8,1,24.0,8,1,15.4,8,1
1998/5/25,18.7,8,1,24.2,8,1,14.6,8,1
1998/5/26,15.5,8,1,19.6,8,1,12.5,8,1
1998/5/27,16.1,8,1,21.4,8,1,11.2,8,1
1998/5/28,16.0,8,1,21.1,8,1,10.7,8,1
1998/5/29,17.2,8,1,20.0,8,1,14.7,8,1
1998/5/30,20.6,8,1,26.2,8,1,17.1,8,1
1998/5/31,19.1,8,1,22.5,8,1,15.5,8,1
1998/6/1,21.1,8,1,27.5,8,1,13.0,8,1
1998/6/2,13.9,8,1,20.2,8,1,10.9,8,1
1998/6/3,12.7,8,1,13.9,8,1,11.0,8,1
1998/6/4,18.3,8,1,24.6,8,1,13.5,8,1
1998/6/5,15.3,8,1,21.2,8,1,10.4,8,1
1998/6/6,10.5,8,1,10.9,8,1,10.0,8,1
1998/6/7,11.9,8,1,13.3,8,1,9.9,8,1
1998/6/8,15.2,8,1,18.4,8,1,11.7,8,1
1998/6/9,17.6,8,1,21.2,8,1,13.4,8,1
1998/6/10,16.2,8,1,17.3,8,1,15.3,8,1
1998/6/11,16.4,8,1,19.1,8,1,14.7,8,1
1998/6/12,15.2,8,1,17.0,8,1,14.1,8,1
1998/6/13,15.4,8,1,16.9,8,1,13.7,8,1
1998/6/14,16.7,8,1,17.6,8,1,15.7,8,1
1998/6/15,18.4,8,1,23.0,8,1,13.7,8,1
1998/6/16,20.1,8,1,25.6,8,1,13.4,8,1
1998/6/17,20.5,8,1,25.0,8,1,15.7,8,1
1998/6/18,17.9,8,1,20.6,8,1,16.6,8,1
1998/6/19,17.6,8,1,18.3,8,1,16.8,8,1
1998/6/20,20.7,8,1,22.7,8,1,17.7,8,1
1998/6/21,18.1,8,1,24.0,8,1,13.6,8,1
1998/6/22,13.7,8,1,14.9,8,1,12.8,8,1
1998/6/23,13.3,8,1,14.5,8,1,12.2,8,1
1998/6/24,16.9,8,1,19.7,8,1,13.4,8,1
1998/6/25,20.1,8,1,24.0,8,1,16.4,8,1
1998/6/26,22.1,8,1,24.4,8,1,19.5,8,1
1998/6/27,24.9,8,1,27.6,8,1,21.4,8,1
1998/6/28,26.0,8,1,28.4,8,1,24.0,8,1
1998/6/29,21.3,8,1,25.0,8,1,17.3,8,1
1998/6/30,21.5,8,1,28.3,8,1,17.0,8,1
1998/7/1,22.7,8,1,27.8,8,1,16.8,8,1
1998/7/2,24.7,8,1,29.7,8,1,20.8,8,1
1998/7/3,27.6,8,1,32.0,8,1,23.1,8,1
1998/7/4,26.2,8,1,29.6,8,1,21.9,8,1
1998/7/5,24.0,8,1,29.4,8,1,19.7,8,1
1998/7/6,23.8,8,1,28.2,8,1,19.4,8,1
1998/7/7,21.8,8,1,24.8,8,1,19.7,8,1
1998/7/8,24.4,8,1,29.5,8,1,19.6,8,1
1998/7/9,26.7,8,1,28.4,8,1,24.6,8,1
1998/7/10,25.8,8,1,30.4,8,1,21.1,8,1
1998/7/11,21.2,8,1,26.6,8,1,15.9,8,1
1998/7/12,15.6,8,1,17.1,8,1,14.2,8,1
1998/7/13,16.0,8,1,19.2,8,1,14.2,8,1
1998/7/14,16.7,8,1,21.2,8,1,14.1,8,1
1998/7/15,17.4,8,1,21.6,8,1,12.7,8,1
1998/7/16,16.1,8,1,17.2,8,1,15.4,8,1
1998/7/17,17.3,8,1,18.6,8,1,15.4,8,1
1998/7/18,19.4,8,1,23.7,8,1,15.6,8,1
1998/7/19,19.1,8,1,22.0,8,1,14.8,8,1
1998/7/20,21.3,8,1,26.6,8,1,18.6,8,1
1998/7/21,20.5,8,1,23.5,8,1,17.8,8,1
1998/7/22,18.7,8,1,20.1,8,1,17.2,8,1
1998/7/23,23.9,8,1,29.7,8,1,17.7,8,1
1998/7/24,23.7,8,1,26.7,8,1,22.0,8,1
1998/7/25,23.3,8,1,26.5,8,1,21.7,8,1
1998/7/26,23.3,8,1,25.8,8,1,21.9,8,1
1998/7/27,22.5,8,1,24.4,8,1,21.7,8,1
1998/7/28,25.1,8,1,30.2,8,1,21.9,8,1
1998/7/29,21.8,8,1,23.7,8,1,20.2,8,1
1998/7/30,20.3,8,1,21.6,8,1,18.8,8,1
1998/7/31,19.4,8,1,20.5,8,1,18.8,8,1
1998/8/1,21.6,8,1,24.3,8,1,19.0,8,1
1998/8/2,22.7,8,1,23.7,8,1,21.6,8,1
1998/8/3,25.9,8,1,30.5,8,1,22.6,8,1
1998/8/4,24.6,8,1,28.4,8,1,21.7,8,1
1998/8/5,24.6,8,1,28.6,8,1,21.6,8,1
1998/8/6,20.9,8,1,22.0,8,1,19.5,8,1
1998/8/7,21.4,8,1,26.2,8,1,19.4,8,1
1998/8/8,18.6,8,1,20.6,8,1,16.5,8,1
1998/8/9,18.4,8,1,21.4,8,1,15.6,8,1
1998/8/10,19.8,8,1,26.9,8,1,13.3,8,1
1998/8/11,20.6,8,1,25.3,8,1,15.6,8,1
1998/8/12,23.9,8,1,31.2,8,1,19.0,8,1
1998/8/13,25.0,8,1,29.5,8,1,21.0,8,1
1998/8/14,24.7,8,1,29.6,8,1,21.8,8,1
1998/8/15,21.6,8,1,22.6,8,1,20.9,8,1
1998/8/16,24.2,8,1,28.7,8,1,20.9,8,1
1998/8/17,23.0,8,1,24.5,8,1,21.4,8,1
1998/8/18,22.5,8,1,25.5,8,1,20.6,8,1
1998/8/19,21.0,8,1,22.0,8,1,19.9,8,1
1998/8/20,25.4,8,1,31.2,8,1,20.2,8,1
1998/8/21,24.1,8,1,29.3,8,1,18.4,8,1
1998/8/22,20.6,8,1,23.8,8,1,18.4,8,1
1998/8/23,22.9,8,1,28.8,8,1,18.6,8,1
1998/8/24,24.2,8,1,29.1,8,1,21.9,8,1
1998/8/25,25.4,8,1,29.8,8,1,21.8,8,1
1998/8/26,23.9,8,1,26.4,8,1,22.5,8,1
1998/8/27,22.6,8,1,24.0,8,1,21.3,8,1
1998/8/28,23.4,8,1,26.6,8,1,21.2,8,1
1998/8/29,22.0,8,1,23.2,8,1,21.0,8,1
1998/8/30,20.8,8,1,21.6,8,1,20.0,8,1
1998/8/31,20.8,8,1,22.6,8,1,19.6,8,1
1998/9/1,20.2,8,1,21.6,8,1,19.1,8,1
1998/9/2,20.6,8,1,24.3,8,1,18.5,8,1
1998/9/3,21.4,8,1,26.5,8,1,18.5,8,1
1998/9/4,20.6,8,1,25.3,8,1,17.7,8,1
1998/9/5,20.3,8,1,24.8,8,1,16.8,8,1
1998/9/6,20.3,8,1,22.5,8,1,19.1,8,1
1998/9/7,20.2,8,1,21.9,8,1,18.3,8,1
1998/9/8,21.4,8,1,26.3,8,1,18.4,8,1
1998/9/9,22.0,8,1,27.6,8,1,18.7,8,1
1998/9/10,22.0,8,1,28.3,8,1,17.7,8,1
1998/9/11,21.5,8,1,27.7,8,1,17.3,8,1
1998/9/12,21.2,8,1,28.5,8,1,16.5,8,1
1998/9/13,22.0,8,1,28.6,8,1,15.3,8,1
1998/9/14,22.0,8,1,25.5,8,1,18.0,8,1
1998/9/15,21.5,8,1,26.7,8,1,17.4,8,1
1998/9/16,23.5,8,1,25.7,8,1,19.5,8,1
1998/9/17,20.1,8,1,27.5,8,1,17.1,8,1
1998/9/18,19.6,8,1,23.2,8,1,16.9,8,1
1998/9/19,25.0,8,1,30.4,8,1,20.0,8,1
1998/9/20,26.0,8,1,31.7,8,1,21.6,8,1
1998/9/21,24.1,8,1,27.0,8,1,21.7,8,1
1998/9/22,25.7,8,1,29.3,8,1,23.1,8,1
1998/9/23,22.4,8,1,28.1,8,1,17.4,8,1
1998/9/24,17.9,8,1,19.0,8,1,16.7,8,1
1998/9/25,21.9,8,1,27.8,8,1,17.6,8,1
1998/9/26,20.7,8,1,25.1,8,1,18.1,8,1
1998/9/27,18.6,8,1,21.2,8,1,16.9,8,1
1998/9/28,19.3,8,1,23.6,8,1,16.7,8,1
1998/9/29,18.9,8,1,20.7,8,1,17.2,8,1
1998/9/30,18.4,8,1,19.4,8,1,17.0,8,1
1998/10/1,18.2,8,1,19.5,8,1,16.7,8,1
1998/10/2,21.5,8,1,27.6,8,1,18.3,8,1
1998/10/3,19.4,8,1,24.6,8,1,14.8,8,1
1998/10/4,16.7,8,1,21.6,8,1,9.9,8,1
1998/10/5,13.8,8,1,18.8,8,1,7.5,8,1
1998/10/6,19.8,8,1,26.1,8,1,16.6,8,1
1998/10/7,17.5,8,1,19.4,8,1,14.8,8,1
1998/10/8,19.9,8,1,24.0,8,1,17.4,8,1
1998/10/9,18.7,8,1,24.3,8,1,12.3,8,1
1998/10/10,15.6,8,1,22.3,8,1,11.0,8,1
1998/10/11,14.0,8,1,20.4,8,1,9.3,8,1
1998/10/12,13.7,8,1,20.6,8,1,7.5,8,1
1998/10/13,15.0,8,1,19.5,8,1,10.6,8,1
1998/10/14,19.1,8,1,23.5,8,1,14.8,8,1
1998/10/15,22.5,8,1,26.7,8,1,19.8,8,1
1998/10/16,17.9,8,1,20.7,8,1,16.8,8,1
1998/10/17,14.9,8,1,16.8,8,1,13.8,8,1
1998/10/18,20.1,8,1,26.8,8,1,13.8,8,1
1998/10/19,19.3,8,1,23.0,8,1,17.0,8,1
1998/10/20,14.8,8,1,17.5,8,1,10.6,8,1
1998/10/21,11.3,8,1,12.2,8,1,9.6,8,1
1998/10/22,13.3,8,1,16.4,8,1,11.3,8,1
1998/10/23,12.5,8,1,13.6,8,1,11.0,8,1
1998/10/24,12.3,8,1,15.6,8,1,9.8,8,1
1998/10/25,13.7,8,1,19.7,8,1,7.5,8,1
1998/10/26,12.0,8,1,19.0,8,1,5.6,8,1
1998/10/27,10.6,8,1,17.6,8,1,3.8,8,1
1998/10/28,15.7,8,1,21.6,8,1,10.5,8,1
1998/10/29,13.2,8,1,19.3,8,1,9.1,8,1
1998/10/30,14.6,8,1,21.4,8,1,8.9,8,1
1998/10/31,15.2,8,1,20.6,8,1,11.2,8,1
1998/11/1,13.8,8,1,19.1,8,1,8.7,8,1
1998/11/2,10.2,8,1,14.5,8,1,5.6,8,1
1998/11/3,13.3,8,1,17.9,8,1,6.3,8,1
1998/11/4,14.0,8,1,21.4,8,1,6.4,8,1
1998/11/5,10.1,8,1,13.5,8,1,3.2,8,1
1998/11/6,7.2,8,1,12.1,8,1,3.4,8,1
1998/11/7,8.7,8,1,14.4,8,1,4.6,8,1
1998/11/8,11.4,8,1,18.1,8,1,6.0,8,1
1998/11/9,12.6,8,1,21.4,8,1,7.8,8,1
1998/11/10,8.7,8,1,10.9,8,1,6.9,8,1
1998/11/11,10.1,8,1,15.6,8,1,5.9,8,1
1998/11/12,7.4,8,1,10.3,8,1,2.9,8,1
1998/11/13,6.9,8,1,15.0,8,1,0.0,8,1
1998/11/14,12.3,8,1,20.3,8,1,4.6,8,1
1998/11/15,13.9,8,1,20.8,8,1,6.3,8,1
1998/11/16,15.0,8,1,21.5,8,1,10.8,8,1
1998/11/17,12.2,8,1,19.7,8,1,7.0,8,1
1998/11/18,4.5,8,1,6.9,8,1,1.3,8,1
1998/11/19,1.8,8,1,5.4,8,1,-0.2,8,1
1998/11/20,1.7,8,1,5.7,8,1,-2.4,8,1
1998/11/21,2.6,8,1,7.2,8,1,-0.6,8,1
1998/11/22,1.5,8,1,3.7,8,1,-0.2,8,1
1998/11/23,4.9,8,1,10.7,8,1,0.4,8,1
1998/11/24,6.3,8,1,9.3,8,1,3.0,8,1
1998/11/25,5.5,8,1,9.0,8,1,2.2,8,1
1998/11/26,5.4,8,1,9.1,8,1,1.4,8,1
1998/11/27,6.4,8,1,11.9,8,1,0.6,8,1
1998/11/28,8.8,8,1,12.7,8,1,2.3,8,1
1998/11/29,4.1,8,1,10.1,8,1,-0.6,8,1
1998/11/30,7.7,8,1,14.5,8,1,1.7,8,1
1998/12/1,9.0,8,1,15.7,8,1,4.8,8,1
1998/12/2,2.9,8,1,5.3,8,1,-2.2,8,1
1998/12/3,0.4,8,1,6.1,8,1,-4.5,8,1
1998/12/4,1.5,8,1,8.0,8,1,-3.6,8,1
1998/12/5,2.7,8,1,6.8,8,1,0.0,8,1
1998/12/6,4.9,8,1,8.8,8,1,-1.1,8,1
1998/12/7,1.9,8,1,4.4,8,1,-1.9,8,1
1998/12/8,7.9,8,1,12.5,8,1,3.9,8,1
1998/12/9,4.0,8,1,6.5,8,1,1.5,8,1
1998/12/10,2.0,8,1,5.7,8,1,-2.1,8,1
1998/12/11,1.5,8,1,7.0,8,1,-2.5,8,1
1998/12/12,2.5,8,1,5.9,8,1,-0.1,8,1
1998/12/13,7.3,8,1,12.5,8,1,0.8,8,1
1998/12/14,9.4,8,1,12.4,8,1,5.9,8,1
1998/12/15,7.2,8,1,8.9,8,1,4.9,8,1
1998/12/16,8.6,8,1,12.8,8,1,4.2,8,1
1998/12/17,7.7,8,1,11.4,8,1,0.5,8,1
1998/12/18,2.3,8,1,8.7,8,1,-2.3,8,1
1998/12/19,6.0,8,1,13.3,8,1,-2.0,8,1
1998/12/20,3.9,8,1,5.5,8,1,2.3,8,1
1998/12/21,4.3,8,1,5.7,8,1,2.7,8,1
1998/12/22,6.6,8,1,11.4,8,1,3.1,8,1
1998/12/23,6.1,8,1,8.1,8,1,2.3,8,1
1998/12/24,3.1,8,1,5.4,8,1,0.1,8,1
1998/12/25,2.6,8,1,7.7,8,1,-2.4,8,1
1998/12/26,4.9,8,1,8.2,8,1,0.6,8,1
1998/12/27,3.5,8,1,8.3,8,1,-1.1,8,1
1998/12/28,3.2,8,1,9.4,8,1,-2.3,8,1
1998/12/29,4.3,8,1,11.4,8,1,-2.9,8,1
1998/12/30,3.0,8,1,5.8,8,1,0.4,8,1
1998/12/31,0.0,8,1,2.5,8,1,-1.6,8,1
1999/1/1,0.7,8,1,2.7,8,1,-1.6,8,1
1999/1/2,1.2,8,1,5.2,8,1,-2.8,8,1
1999/1/3,1.5,8,1,4.0,8,1,-2.1,8,1
1999/1/4,-0.4,8,1,2.1,8,1,-4.1,8,1
1999/1/5,1.3,8,1,6.4,8,1,-6.5,8,1
1999/1/6,4.9,8,1,8.0,8,1,2.8,8,1
1999/1/7,2.8,8,1,6.4,8,1,-1.9,8,1
1999/1/8,-3.6,8,1,-2.1,8,1,-5.4,8,1
1999/1/9,-2.9,8,1,-1.4,8,1,-4.8,8,1
1999/1/10,-1.2,8,1,0.7,8,1,-2.7,8,1
1999/1/11,0.2,8,1,1.9,8,1,-1.6,8,1
1999/1/12,1.3,8,1,4.8,8,1,-3.4,8,1
1999/1/13,1.2,8,1,4.5,8,1,-3.1,8,1
1999/1/14,1.8,8,1,3.1,8,1,0.7,8,1
1999/1/15,1.2,8,1,6.7,8,1,-1.5,8,1
1999/1/16,2.5,8,1,6.6,8,1,-1.7,8,1
1999/1/17,0.6,8,1,2.7,8,1,-1.4,8,1
1999/1/18,1.1,8,1,8.3,8,1,-3.3,8,1
1999/1/19,2.9,8,1,6.8,8,1,-1.1,8,1
1999/1/20,6.3,8,1,9.2,8,1,1.1,8,1
1999/1/21,0.9,8,1,3.2,8,1,-1.1,8,1
1999/1/22,1.2,8,1,6.5,8,1,-3.6,8,1
1999/1/23,5.3,8,1,9.9,8,1,0.5,8,1
1999/1/24,0.6,8,1,4.6,8,1,-3.4,8,1
1999/1/25,2.8,8,1,5.8,8,1,0.0,8,1
1999/1/26,4.6,8,1,8.3,8,1,1.1,8,1
1999/1/27,4.9,8,1,10.5,8,1,-0.2,8,1
1999/1/28,3.6,8,1,9.2,8,1,-1.6,8,1
1999/1/29,-1.1,8,1,3.9,8,1,-5.2,8,1
1999/1/30,-2.0,8,1,1.6,8,1,-4.4,8,1
1999/1/31,2.2,8,1,5.7,8,1,-2.5,8,1
1999/2/1,3.1,8,1,8.2,8,1,-1.5,8,1
1999/2/2,0.4,8,1,6.3,8,1,-3.7,8,1
1999/2/3,-2.4,8,1,2.4,8,1,-4.7,8,1
1999/2/4,-0.9,8,1,2.8,8,1,-5.1,8,1
1999/2/5,0.7,8,1,7.4,8,1,-5.9,8,1
1999/2/6,1.3,8,1,3.6,8,1,-0.6,8,1
1999/2/7,3.9,8,1,8.9,8,1,-1.4,8,1
1999/2/8,4.0,8,1,9.3,8,1,-1.8,8,1
1999/2/9,0.2,8,1,8.1,8,1,-6.8,8,1
1999/2/10,2.2,8,1,5.1,8,1,-2.1,8,1
1999/2/11,-0.7,8,1,1.7,8,1,-3.0,8,1
1999/2/12,0.8,8,1,3.7,8,1,-1.7,8,1
1999/2/13,-2.9,8,1,-1.1,8,1,-4.9,8,1
1999/2/14,-1.5,8,1,1.5,8,1,-4.5,8,1
1999/2/15,0.3,8,1,4.8,8,1,-3.3,8,1
1999/2/16,3.4,8,1,10.9,8,1,-3.9,8,1
1999/2/17,7.1,8,1,13.5,8,1,-0.8,8,1
1999/2/18,7.8,8,1,11.1,8,1,4.0,8,1
1999/2/19,2.1,8,1,4.6,8,1,-2.4,8,1
1999/2/20,-0.5,8,1,7.0,8,1,-5.9,8,1
1999/2/21,-0.4,8,1,4.0,8,1,-4.5,8,1
1999/2/22,2.1,8,1,6.2,8,1,-3.0,8,1
1999/2/23,2.3,8,1,5.4,8,1,-1.6,8,1
1999/2/24,0.4,8,1,3.8,8,1,-3.0,8,1
1999/2/25,4.1,8,1,7.4,8,1,0.1,8,1
1999/2/26,5.9,8,1,11.3,8,1,1.8,8,1
1999/2/27,4.5,8,1,11.0,8,1,-2.6,8,1
1999/2/28,1.0,8,1,3.6,8,1,-2.5,8,1
1999/3/1,7.1,8,1,13.1,8,1,2.6,8,1
1999/3/2,6.9,8,1,12.1,8,1,2.4,8,1
1999/3/3,4.0,8,1,10.6,8,1,-1.5,8,1
1999/3/4,10.0,8,1,15.3,8,1,3.1,8,1
1999/3/5,6.7,8,1,14.6,8,1,-1.3,8,1
1999/3/6,3.7,8,1,6.5,8,1,-1.4,8,1
1999/3/7,-0.6,8,1,0.4,8,1,-1.8,8,1
1999/3/8,3.0,8,1,6.7,8,1,-2.0,8,1
1999/3/9,2.9,8,1,6.8,8,1,-0.7,8,1
1999/3/10,1.7,8,1,6.5,8,1,-1.1,8,1
1999/3/11,2.5,8,1,5.0,8,1,0.2,8,1
1999/3/12,0.3,8,1,2.9,8,1,-1.6,8,1
1999/3/13,2.2,8,1,8.5,8,1,-5.0,8,1
1999/3/14,9.6,8,1,18.3,8,1,0.6,8,1
1999/3/15,7.5,8,1,8.8,8,1,6.5,8,1
1999/3/16,7.8,8,1,13.1,8,1,4.6,8,1
1999/3/17,7.8,8,1,13.7,8,1,1.7,8,1
1999/3/18,12.7,8,1,19.2,8,1,2.5,8,1
1999/3/19,11.5,8,1,18.5,8,1,4.5,8,1
1999/3/20,2.7,8,1,4.4,8,1,-0.5,8,1
1999/3/21,0.2,8,1,3.3,8,1,-2.7,8,1
1999/3/22,1.1,8,1,4.4,8,1,-0.6,8,1
1999/3/23,1.5,8,1,3.7,8,1,-1.2,8,1
1999/3/24,5.4,8,1,14.8,8,1,-3.5,8,1
1999/3/25,7.9,8,1,17.0,8,1,1.4,8,1
1999/3/26,10.0,8,1,19.0,8,1,2.1,8,1
1999/3/27,6.9,8,1,12.4,8,1,0.4,8,1
1999/3/28,3.6,8,1,8.5,8,1,-1.2,8,1
1999/3/29,0.8,8,1,3.3,8,1,-1.1,8,1
1999/3/30,2.4,8,1,7.4,8,1,-1.6,8,1
1999/3/31,2.0,8,1,6.3,8,1,-0.9,8,1
1999/4/1,8.9,8,1,18.5,8,1,-0.4,8,1
1999/4/2,11.1,8,1,19.2,8,1,5.6,8,1
1999/4/3,4.9,8,1,8.1,8,1,2.0,8,1
1999/4/4,6.7,8,1,13.1,8,1,1.4,8,1
1999/4/5,9.8,8,1,16.2,8,1,2.5,8,1
1999/4/6,4.1,8,1,6.4,8,1,0.2,8,1
1999/4/7,4.4,8,1,6.2,8,1,0.8,8,1
1999/4/8,4.2,8,1,6.4,8,1,1.8,8,1
1999/4/9,6.9,8,1,13.3,8,1,0.5,8,1
1999/4/10,9.7,8,1,15.9,8,1,4.0,8,1
1999/4/11,11.0,8,1,13.6,8,1,8.4,8,1
1999/4/12,12.0,8,1,13.4,8,1,10.5,8,1
1999/4/13,12.5,8,1,15.7,8,1,10.2,8,1
1999/4/14,10.8,8,1,13.6,8,1,7.6,8,1
1999/4/15,9.3,8,1,13.2,8,1,2.8,8,1
1999/4/16,9.1,8,1,15.9,8,1,0.8,8,1
1999/4/17,11.5,8,1,17.7,8,1,6.4,8,1
1999/4/18,10.4,8,1,15.7,8,1,4.2,8,1
1999/4/19,12.2,8,1,15.9,8,1,9.6,8,1
1999/4/20,15.3,8,1,22.6,8,1,9.9,8,1
1999/4/21,11.1,8,1,16.4,8,1,3.5,8,1
1999/4/22,12.0,8,1,21.5,8,1,1.4,8,1
1999/4/23,15.6,8,1,21.7,8,1,9.4,8,1
1999/4/24,12.2,8,1,13.1,8,1,11.4,8,1
1999/4/25,12.6,8,1,13.9,8,1,10.8,8,1
1999/4/26,14.8,8,1,17.3,8,1,13.1,8,1
1999/4/27,16.4,8,1,22.0,8,1,11.9,8,1
1999/4/28,13.7,8,1,17.8,8,1,9.6,8,1
1999/4/29,8.8,8,1,12.3,8,1,3.1,8,1
1999/4/30,9.4,8,1,17.1,8,1,1.2,8,1
1999/5/1,14.5,8,1,23.0,8,1,5.0,8,1
1999/5/2,13.8,8,1,20.0,8,1,7.4,8,1
1999/5/3,13.5,8,1,18.4,8,1,6.3,8,1
1999/5/4,15.0,8,1,18.1,8,1,13.4,8,1
1999/5/5,14.8,8,1,17.9,8,1,7.3,8,1
1999/5/6,14.5,8,1,20.1,8,1,4.6,8,1
1999/5/7,18.9,8,1,26.5,8,1,12.0,8,1
1999/5/8,17.3,8,1,22.7,8,1,13.4,8,1
1999/5/9,18.0,8,1,25.9,8,1,10.8,8,1
1999/5/10,17.5,8,1,24.5,8,1,12.7,8,1
1999/5/11,14.0,8,1,19.0,8,1,8.8,8,1
1999/5/12,16.4,8,1,25.4,8,1,5.3,8,1
1999/5/13,20.2,8,1,27.6,8,1,11.1,8,1
1999/5/14,17.8,8,1,24.0,8,1,12.8,8,1
1999/5/15,11.2,8,1,12.7,8,1,10.1,8,1
1999/5/16,9.8,8,1,10.8,8,1,8.8,8,1
1999/5/17,13.4,8,1,20.2,8,1,8.3,8,1
1999/5/18,15.1,8,1,19.6,8,1,8.1,8,1
1999/5/19,15.7,8,1,16.8,8,1,13.9,8,1
1999/5/20,18.1,8,1,20.5,8,1,15.6,8,1
1999/5/21,18.2,8,1,22.3,8,1,13.0,8,1
1999/5/22,18.5,8,1,27.7,8,1,8.4,8,1
1999/5/23,19.9,8,1,27.1,8,1,12.3,8,1
1999/5/24,17.9,8,1,23.3,8,1,13.1,8,1
1999/5/25,17.5,8,1,22.0,8,1,14.8,8,1
1999/5/26,17.7,8,1,23.9,8,1,11.2,8,1
1999/5/27,18.0,8,1,22.9,8,1,15.3,8,1
1999/5/28,17.4,8,1,20.9,8,1,14.3,8,1
1999/5/29,16.8,8,1,21.9,8,1,11.6,8,1
1999/5/30,17.2,8,1,23.2,8,1,11.2,8,1
1999/5/31,17.0,8,1,23.6,8,1,10.7,8,1
1999/6/1,17.5,8,1,24.2,8,1,11.6,8,1
1999/6/2,20.7,8,1,28.7,8,1,12.0,8,1
1999/6/3,21.4,8,1,27.8,8,1,17.0,8,1
1999/6/4,18.2,8,1,21.1,8,1,15.9,8,1
1999/6/5,20.8,8,1,25.7,8,1,14.9,8,1
1999/6/6,19.0,8,1,26.0,8,1,15.3,8,1
1999/6/7,17.1,8,1,19.9,8,1,15.6,8,1
1999/6/8,19.1,8,1,23.3,8,1,14.2,8,1
1999/6/9,17.2,8,1,22.5,8,1,11.5,8,1
1999/6/10,17.5,8,1,24.2,8,1,9.7,8,1
1999/6/11,17.8,8,1,23.0,8,1,14.3,8,1
1999/6/12,20.9,8,1,26.3,8,1,14.7,8,1
1999/6/13,23.6,8,1,30.3,8,1,16.4,8,1
1999/6/14,24.3,8,1,30.2,8,1,18.7,8,1
1999/6/15,23.9,8,1,27.4,8,1,20.2,8,1
1999/6/16,22.6,8,1,25.8,8,1,20.3,8,1
1999/6/17,17.5,8,1,20.6,8,1,15.4,8,1
1999/6/18,16.1,8,1,18.5,8,1,14.9,8,1
1999/6/19,16.0,8,1,19.2,8,1,14.4,8,1
1999/6/20,14.7,8,1,15.4,8,1,14.1,8,1
1999/6/21,19.2,8,1,26.5,8,1,12.9,8,1
1999/6/22,18.5,8,1,21.0,8,1,16.8,8,1
1999/6/23,20.8,8,1,25.2,8,1,15.7,8,1
1999/6/24,21.6,8,1,25.7,8,1,18.1,8,1
1999/6/25,21.2,8,1,23.9,8,1,18.0,8,1
1999/6/26,20.6,8,1,25.3,8,1,16.2,8,1
1999/6/27,18.8,8,1,19.7,8,1,17.5,8,1
1999/6/28,19.0,8,1,23.5,8,1,14.4,8,1
1999/6/29,16.7,8,1,19.3,8,1,13.3,8,1
1999/6/30,17.3,8,1,18.0,8,1,17.0,8,1
1999/7/1,20.5,8,1,23.7,8,1,17.2,8,1
1999/7/2,22.4,8,1,27.2,8,1,17.7,8,1
1999/7/3,21.7,8,1,24.8,8,1,19.4,8,1
1999/7/4,22.6,8,1,25.8,8,1,18.0,8,1
1999/7/5,19.6,8,1,22.7,8,1,16.9,8,1
1999/7/6,16.7,8,1,19.4,8,1,15.4,8,1
1999/7/7,17.3,8,1,21.3,8,1,14.0,8,1
1999/7/8,17.6,8,1,21.2,8,1,15.6,8,1
1999/7/9,16.8,8,1,19.0,8,1,15.4,8,1
1999/7/10,17.6,8,1,20.1,8,1,15.2,8,1
1999/7/11,19.4,8,1,21.5,8,1,17.0,8,1
1999/7/12,20.9,8,1,21.6,8,1,20.0,8,1
1999/7/13,22.2,8,1,23.9,8,1,20.7,8,1
1999/7/14,23.5,8,1,25.7,8,1,21.8,8,1
1999/7/15,23.5,8,1,24.9,8,1,22.7,8,1
1999/7/16,24.7,8,1,29.6,8,1,22.1,8,1
1999/7/17,24.5,8,1,28.0,8,1,22.6,8,1
1999/7/18,22.3,8,1,23.5,8,1,20.4,8,1
1999/7/19,20.6,8,1,21.6,8,1,19.6,8,1
1999/7/20,21.3,8,1,23.5,8,1,19.4,8,1
1999/7/21,23.3,8,1,27.1,8,1,21.0,8,1
1999/7/22,25.4,8,1,30.3,8,1,21.3,8,1
1999/7/23,26.6,8,1,32.0,8,1,22.8,8,1
1999/7/24,27.5,8,1,33.2,8,1,22.3,8,1
1999/7/25,26.9,8,1,32.6,8,1,22.3,8,1
1999/7/26,27.5,8,1,34.1,8,1,22.3,8,1
1999/7/27,28.9,8,1,33.4,8,1,23.9,8,1
1999/7/28,29.0,8,1,33.2,8,1,24.8,8,1
1999/7/29,27.1,8,1,33.4,8,1,23.9,8,1
1999/7/30,27.7,8,1,33.9,8,1,22.7,8,1
1999/7/31,28.4,8,1,33.9,8,1,23.3,8,1
1999/8/1,28.2,8,1,33.2,8,1,23.9,8,1
1999/8/2,29.0,8,1,33.0,8,1,25.3,8,1
1999/8/3,28.6,8,1,33.2,8,1,24.2,8,1
1999/8/4,27.8,8,1,32.8,8,1,23.0,8,1
1999/8/5,26.4,8,1,31.5,8,1,21.2,8,1
