鳴子,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
1995/1/8,243.87,6.45,3.94
1995/1/9,243.97,7.14,6.64
1995/1/10,243.95,7.44,8.11
1995/1/11,243.89,6.78,8.12
1995/1/12,243.8,6.46,8.14
1995/1/13,243.7,6.27,8.13
1995/1/14,243.59,6.28,8.12
1995/1/15,243.48,6.44,8.11
1995/1/16,243.37,6.1,8.11
1995/1/17,243.24,5.58,8.1
1995/1/18,243.09,5.91,8.09
1995/1/19,242.94,5.27,8.08
1995/1/20,242.79,5.45,8.08
1995/1/21,242.63,5.65,8.11
1995/1/22,242.48,6.15,8.11
1995/1/23,242.4,7.42,8.08
1995/1/24,242.36,6.74,8.06
1995/1/25,242.25,6.09,8.05
1995/1/26,242.12,5.9,8.04
1995/1/27,241.99,5.6,8.03
1995/1/28,241.83,5.61,8.03
1995/1/29,241.68,5.46,8.03
1995/1/30,241.52,5.29,8.02
1995/1/31,241.37,5.93,8.02
1995/2/1,241.24,5.91,8.01
1995/2/2,241.1,5.57,7.97
1995/2/3,240.93,5.12,7.94
1995/2/4,240.74,4.95,7.92
1995/2/5,240.55,4.63,7.92
1995/2/6,240.35,4.94,7.91
1995/2/7,240.15,4.92,7.89
1995/2/8,239.97,5.14,7.88
1995/2/9,239.79,5.17,7.88
1995/2/10,239.59,4.87,7.88
1995/2/11,239.38,4.57,7.88
1995/2/12,239.18,5.02,7.88
1995/2/13,239.01,5.66,7.88
1995/2/14,238.85,5.27,7.87
1995/2/15,238.67,5.25,7.86
1995/2/16,238.49,5.1,7.85
1995/2/17,238.3,5.08,7.84
1995/2/18,238.08,3.97,7.83
1995/2/19,237.85,5.17,7.81
1995/2/20,237.62,4.61,7.8
1995/2/21,237.39,4.58,7.78
1995/2/22,237.15,4.28,7.76
1995/2/23,236.91,4.58,7.75
1995/2/24,236.66,4.48,7.74
1995/2/25,236.41,4.33,7.73
1995/2/26,236.16,4.58,7.72
1995/2/27,235.91,4.56,7.71
1995/2/28,235.66,4.42,7.67
1995/3/1,235.4,4.42,7.66
1995/3/2,235.1,4.14,7.64
1995/3/3,234.83,4.09,7.63
1995/3/4,234.53,4.09,7.63
1995/3/5,234.22,3.72,7.62
1995/3/6,234.16,6.34,2.1
1995/3/7,234.71,6.6,0.1
1995/3/8,235.28,7.21,0.1
1995/3/9,235.8,6.25,0.1
1995/3/10,236.3,7.43,0.1
1995/3/11,236.92,7.82,0.1
1995/3/12,237.42,6.63,0.1
1995/3/13,237.86,6.12,0.1
1995/3/14,238.48,6.03,0.1
1995/3/15,238.73,7.2,0.1
1995/3/16,239.38,18.55,0.1
1995/3/17,241.44,37.38,0.1
1995/3/18,243.15,18.58,0.1
1995/3/19,244.02,12.65,0.1
1995/3/20,244.71,11.72,0.1
1995/3/21,245.41,15.19,0.1
1995/3/22,246.12,16.9,7.26
1995/3/23,246.53,14.72,8.04
1995/3/24,246.92,16.93,8.04
1995/3/25,247.33,13.99,8.04
1995/3/26,247.55,11.22,8.05
1995/3/27,247.68,10.42,8.04
1995/3/28,247.8,10.02,8.04
1995/3/29,247.88,9.63,8.03
1995/3/30,248.67,64.35,8.08
1995/3/31,251.88,60.94,14.62
1995/4/1,253.11,32.19,18.56
1995/4/2,253.35,21.17,20.02
1995/4/3,253.28,15.87,20
1995/4/4,253.08,14.97,19.31
1995/4/5,253.05,20.19,16.06
1995/4/6,253.34,28.17,19
1995/4/7,253.48,37.92,45.49
1995/4/8,252.92,28.81,40.59
1995/4/9,252.87,30.91,21.88
1995/4/10,253.02,27.66,31.54
1995/4/11,253.02,21.45,19.41
1995/4/12,253.07,29.83,30.96
1995/4/13,253.07,24.93,22.42
1995/4/14,253.1,21.25,21.02
1995/4/15,253.19,25.38,21.02
1995/4/16,253.34,23.56,21.04
1995/4/17,253.42,32.59,34.65
1995/4/18,253.32,27.48,23.6
1995/4/19,253.6,62.08,61.39
1995/4/20,253.53,34.22,33.54
1995/4/21,253.57,26.25,26.48
1995/4/22,253.59,27.91,25.84
1995/4/23,253.65,85.02,86.85
1995/4/24,253.6,53.52,54.2
1995/4/25,253.61,36.27,30.77
1995/4/26,253.75,59.58,59.82
1995/4/27,253.69,52.6,53.3
1995/4/28,253.8,37.92,36.09
1995/4/29,253.84,32.29,30.68
1995/4/30,253.85,31.06,31.08
1995/5/1,253.91,30.2,27.89
1995/5/2,254.08,28.63,25.17
1995/5/3,254.1,23.28,24.2
1995/5/4,254.09,20.13,19.67
1995/5/5,254.08,17.63,18.56
1995/5/6,253.94,17.75,23.73
1995/5/7,253.71,17.23,21.58
1995/5/8,253.51,14.54,19.35
1995/5/9,253.27,13.54,19.26
1995/5/10,253.07,14.34,17.7
1995/5/11,253.01,16.38,17.68
1995/5/12,252.93,16.59,17.65
1995/5/13,253.29,33.1,19.08
1995/5/14,253.65,21.22,19.62
1995/5/15,253.61,17.31,19.62
1995/5/16,253.52,18.24,19.63
1995/5/17,253.59,27.49,28.88
1995/5/18,253.39,,24.69
1995/5/19,253.2,16.31,21.13
1995/5/20,252.99,13.74,19.65
1995/5/21,252.71,12.88,19.63
1995/5/22,252.45,13.31,19.62
1995/5/23,252.2,13.84,17
1995/5/24,252.15,14.27,16.31
1995/5/25,251.99,11.62,16.3
1995/5/26,251.87,13.85,16.29
1995/5/27,251.66,10.52,16.26
1995/5/28,251.38,9.18,16.24
1995/5/29,251.13,13.04,16.24
1995/5/30,251.05,13.03,16.24
1995/5/31,250.84,10.8,16.21
1995/6/1,250.62,11.4,16.16
1995/6/2,250.36,9.46,16.16
1995/6/3,250.21,30.75,17.22
1995/6/4,250.42,37.28,20.22
1995/6/5,251.63,18.13,20.13
1995/6/6,251.46,14.76,19.99
1995/6/7,251.15,11.77,19.98
1995/6/8,250.74,10.27,19.97
1995/6/9,250.28,9.19,19.99
1995/6/10,249.77,8.58,20
1995/6/11,249.21,7.64,20.26
1995/6/12,248.76,8.28,14.66
1995/6/13,248.51,8.19,14.58
1995/6/14,248.21,10.69,12.98
1995/6/15,248.13,12.53,17.31
1995/6/16,247.81,10.53,17.27
1995/6/17,247.49,8.97,14.91
1995/6/18,247.19,8.39,14.33
1995/6/19,246.91,9.12,14.31
1995/6/20,246.61,8.17,14.28
1995/6/21,246.3,8.32,14.24
1995/6/22,245.99,8.39,14.21
1995/6/23,245.75,9.29,12.42
1995/6/24,245.65,13.33,15.17
1995/6/25,245.42,9.76,15.28
1995/6/26,245.16,11.66,17.52
1995/6/27,244.91,10.31,12.3
1995/6/28,244.75,8.83,12.26
1995/6/29,244.54,8.33,12.24
1995/6/30,244.29,7.75,12.2
1995/7/1,244.07,8.92,12.18
1995/7/2,243.9,12.31,12.99
1995/7/3,243.76,14.24,21.28
1995/7/4,243.45,11.47,14.32
1995/7/5,243.21,9.43,14.3
1995/7/6,242.89,8.65,14.26
1995/7/7,242.59,7.97,12.25
1995/7/8,242.31,7.37,12.14
1995/7/9,242.4,35.22,16.03
1995/7/10,243.99,55.24,40.93
1995/7/11,243.87,39.47,51.27
1995/7/12,243.07,23.75,34.09
1995/7/13,243.34,36.91,21.34
1995/7/14,243.39,48.03,63.92
1995/7/15,242.66,23.66,31.38
1995/7/16,242.45,30.17,28.03
1995/7/17,242.47,23.78,24.77
1995/7/18,242.34,17.21,21.32
1995/7/19,241.95,14,21.32
1995/7/20,241.5,14.05,21.28
1995/7/21,241.13,13.87,16.12
1995/7/22,241.21,14.57,12.32
1995/7/23,241.32,12.96,12.33
1995/7/24,241.31,11.37,12.33
1995/7/25,241.22,10.54,12.31
1995/7/26,241.07,9.27,12.3
1995/7/27,240.85,8.36,12.27
1995/7/28,240.58,7.72,12.24
1995/7/29,240.26,7.05,12.21
1995/7/30,239.91,6.54,12.17
1995/7/31,239.61,6.9,10.36
1995/8/1,239.25,6.63,14.45
1995/8/2,238.71,8.06,14.27
1995/8/3,238.52,19.5,13.86
1995/8/4,241.05,118.44,37.24
1995/8/5,243.19,83.92,104.02
1995/8/6,241.97,54.31,74.38
1995/8/7,241.23,45.8,58.42
1995/8/8,240.85,27.57,25.38
1995/8/9,240.88,20.72,21.34
1995/8/10,241.01,24.19,21.34
1995/8/11,240.96,16.62,21.34
1995/8/12,240.5,12.28,21.34
1995/8/13,239.81,9.64,21.34
1995/8/14,239.35,12.35,14.76
1995/8/15,239.15,10.87,14.48
1995/8/16,239.14,17.03,14.47
1995/8/17,239.11,11.46,14.47
1995/8/18,238.83,9.39,14.45
1995/8/19,238.43,8.18,14.41
1995/8/20,237.97,7.58,14.37
1995/8/21,237.55,9.06,14.34
1995/8/22,237.17,9.04,14.31
1995/8/23,236.7,7.16,14.62
1995/8/24,236.07,6.13,14.74
1995/8/25,235.62,7.36,10.36
1995/8/26,235.45,9.09,10.34
1995/8/27,235.7,18.13,10.36
1995/8/28,236.11,11.81,10.37
1995/8/29,236.11,9.4,10.06
1995/8/30,236.01,8.32,9.99
1995/8/31,236.49,25.15,10.34
1995/9/1,237.37,16.41,10.16
1995/9/2,237.61,12.09,10.15
1995/9/3,237.42,10.97,10.14
1995/9/4,237.71,9.84,10.11
1995/9/5,237.67,8.73,10.12
1995/9/6,237.55,8.66,10.05
1995/9/7,237.47,8.78,10.03
1995/9/8,237.33,7.34,9.98
1995/9/9,237.12,6.93,9.99
1995/9/10,236.92,8.54,9.99
1995/9/11,236.92,9.81,9.95
1995/9/12,236.81,7.82,9.92
1995/9/13,236.62,7.3,9.91
1995/9/14,236.42,7.16,9.92
1995/9/15,236.19,6.52,9.91
1995/9/16,235.94,7.99,9.9
1995/9/17,236.03,15.42,17.29
1995/9/18,235.8,10.69,10.2
1995/9/19,235.83,11.13,10.14
1995/9/20,235.83,8.52,10.14
1995/9/21,235.63,7.12,10.11
1995/9/22,235.51,7.97,7.97
1995/9/23,235.48,7.29,8.17
1995/9/24,235.4,8.03,9.52
1995/9/25,235.16,6.06,10.19
1995/9/26,234.79,5.58,10.18
1995/9/27,234.63,12.07,10.18
1995/9/28,234.75,9.24,10.17
1995/9/29,234.55,7.09,10.17
1995/9/30,234.23,5.78,10.14
1995/10/1,234,7.62,8.32
1995/10/2,234.35,16.71,8.33
1995/10/3,234.85,11.18,8.34
1995/10/4,235,9.68,8.35
1995/10/5,235.13,10.72,8.35
1995/10/6,235.37,11,8.37
1995/10/7,235.51,9.38,8.38
1995/10/8,235.55,8.77,8.39
1995/10/9,235.56,8.26,8.39
1995/10/10,235.51,7.27,8.39
1995/10/11,235.39,6.75,8.38
1995/10/12,235.25,6.39,8.38
1995/10/13,235.07,6.01,8.37
1995/10/14,234.86,5.76,8.37
1995/10/15,234.63,5.41,8.36
1995/10/16,234.51,7.99,7.04
1995/10/17,234.64,7.71,7
1995/10/18,234.63,6.41,7
1995/10/19,234.57,6.18,7
1995/10/20,234.48,5.94,7
1995/10/21,234.39,5.82,7
1995/10/22,234.31,6.3,7
1995/10/23,234.23,5.94,7
1995/10/24,234.15,6.89,7
1995/10/25,234.68,20.94,7.01
1995/10/26,235.65,14.04,7.04
1995/10/27,236.05,10.81,8
1995/10/28,236.16,8.84,8.06
1995/10/29,236.18,8.07,8.07
1995/10/30,236.17,7.66,8.05
1995/10/31,236.11,7.06,7.97
1995/11/1,236.12,10.07,7.97
1995/11/2,236.79,27.82,8.02
1995/11/3,239.46,56.38,8.15
1995/11/4,241.7,28.88,8.24
1995/11/5,242.55,17.99,8.29
1995/11/6,242.91,14.35,11.72
1995/11/7,243.02,14.84,12.15
1995/11/8,243.37,19.72,12.18
1995/11/9,243.8,21.98,14.25
1995/11/10,244.36,24.49,15.16
1995/11/11,244.8,23.16,15.21
1995/11/12,245.22,22.06,15.26
1995/11/13,245.45,20.27,15.3
1995/11/14,245.76,18.63,15.32
1995/11/15,245.9,16.42,15.31
1995/11/16,245.87,13.84,15.32
1995/11/17,245.73,12.19,15.31
1995/11/18,245.52,10.69,15.29
1995/11/19,245.24,9.75,15.27
1995/11/20,244.96,10.32,15.23
1995/11/21,244.65,9.06,15.2
1995/11/22,244.29,8.5,15.17
1995/11/23,243.89,8.22,15.13
1995/11/24,243.51,9.38,15.08
1995/11/25,243.15,8.33,15.04
1995/11/26,242.75,8.92,15
1995/11/27,242.41,9.21,14.96
1995/11/28,242.19,8.89,10.05
1995/11/29,242.13,8.84,9.83
1995/11/30,242.05,8.34,9.83
1995/12/1,241.98,9.33,9.82
1995/12/2,242.07,12.3,9.84
1995/12/3,242.19,11.81,9.84
1995/12/4,242.27,10.51,9.85
1995/12/5,242.32,10.67,9.85
1995/12/6,242.39,11.34,9.86
1995/12/7,242.46,10.51,9.86
1995/12/8,242.47,9.71,9.87
1995/12/9,242.42,8.56,9.87
1995/12/10,242.33,8.7,9.86
1995/12/11,242.33,10.64,9.82
1995/12/12,242.38,10.05,9.71
1995/12/13,242.37,9,9.66
1995/12/14,242.3,8.5,9.65
1995/12/15,242.29,9.77,9.6
1995/12/16,242.25,8.6,9.59
1995/12/17,242.17,7.94,9.58
1995/12/18,242.05,7.44,9.57
1995/12/19,241.92,7.14,9.56
1995/12/20,241.76,7.15,9.56
1995/12/21,241.61,6.98,9.55
1995/12/22,241.44,6.63,9.54
1995/12/23,241.26,6.79,9.53
1995/12/24,241.12,7.75,9.53
1995/12/25,240.92,5.97,9.91
1995/12/26,240.78,7.73,8.67
1995/12/27,240.66,6.68,9.33
1995/12/28,240.56,6.85,7.95
1995/12/29,240.48,6.98,7.92
1995/12/30,240.44,6.99,7.93
1995/12/31,240.38,7.47,7.93
1996/1/1,240.33,6.52,7.93
1996/1/2,240.26,6.84,7.93
1996/1/3,240.17,6.67,7.92
1996/1/4,240.09,6.49,7.91
1996/1/5,240.01,6.68,7.9
1996/1/6,239.91,6.25,7.9
1996/1/7,239.79,6.1,7.9
1996/1/8,239.72,7.6,7.9
1996/1/9,239.66,6.25,7.9
1996/1/10,239.56,7,7.9
1996/1/11,239.52,7.3,7.9
1996/1/12,239.46,6.54,7.89
1996/1/13,239.35,6.09,7.89
1996/1/14,239.23,6.55,7.9
1996/1/15,239.44,16.77,7.89
1996/1/16,239.79,13.09,14.45
1996/1/17,239.8,10.66,7.95
1996/1/18,239.94,9.16,7.95
1996/1/19,239.98,8.25,7.95
1996/1/20,239.98,7.8,7.95
1996/1/21,239.94,7.05,7.95
1996/1/22,239.88,7.05,7.95
1996/1/23,239.81,6.6,7.95
1996/1/24,239.72,6.45,7.95
1996/1/25,239.63,6.9,7.95
1996/1/26,239.43,5.54,9.46
1996/1/27,239.28,6.56,7.92
1996/1/28,239.18,6.1,7.91
1996/1/29,238.96,5.54,9.51
1996/1/30,238.66,4.81,9.6
1996/1/31,238.33,5.07,9.7
1996/2/1,238,4.95,9.65
1996/2/2,237.65,4.38,9.65
1996/2/3,237.41,5.57,7.93
1996/2/4,237.24,5.68,7.91
1996/2/5,236.94,4.59,9.7
1996/2/6,236.58,5.02,9.47
1996/2/7,236.22,4.46,9.42
1996/2/8,235.84,4.36,9.27
1996/2/9,235.39,3.59,9.6
1996/2/10,235.03,4.34,8.12
1996/2/11,234.72,4.44,8.11
1996/2/12,234.51,8.45,8.09
1996/2/13,235.11,20.82,8.1
1996/2/14,236.62,36.19,8.19
1996/2/15,238.11,22.12,14.59
1996/2/16,238.55,14.58,8.07
1996/2/17,238.86,11.41,8.09
1996/2/18,239.04,10.03,8.1
1996/2/19,239.12,8.85,8.1
1996/2/20,239.14,8.11,8.11
1996/2/21,239.12,7.36,8.11
1996/2/22,239.06,7.21,8.11
1996/2/23,238.98,6.79,8.11
1996/2/24,238.89,6.52,8.1
1996/2/25,238.78,6.64,8.09
1996/2/26,238.67,6.34,8.08
1996/2/27,238.55,6.47,8.07
1996/2/28,238.44,6.33,8.07
1996/2/29,238.32,6.32,8.06
1996/3/1,238.2,6.32,8.05
1996/3/2,238.09,6.47,8.05
1996/3/3,237.95,5.94,8.04
1996/3/4,237.98,7.37,4.4
1996/3/5,238.21,7.29,4.11
1996/3/6,238.41,6.89,4.14
1996/3/7,238.6,7.05,4.16
1996/3/8,238.84,7.86,4.1
1996/3/9,239.09,7.65,4.21
1996/3/10,239.29,6.92,4.21
1996/3/11,239.46,6.78,4.22
1996/3/12,239.62,6.33,4.23
1996/3/13,239.79,6.62,3.31
1996/3/14,240.06,7.79,2.85
1996/3/15,240.42,11.02,4.77
1996/3/16,240.79,10.88,5.41
1996/3/17,241.38,22.58,5.53
1996/3/18,242.18,15.95,17.42
1996/3/19,241.99,11.5,10.21
1996/3/20,242.03,9.69,9.85
1996/3/21,242.01,10.51,9.85
1996/3/22,242.56,30.37,13.41
1996/3/23,243.28,19.51,15.15
1996/3/24,243.31,14.16,15.16
1996/3/25,243.31,16.17,15.16
1996/3/26,243.31,13.98,15.15
1996/3/27,243.22,13.62,15.14
1996/3/28,243.16,14.64,15.14
1996/3/29,243.15,15.64,15.14
1996/3/30,243.27,21.19,15.15
1996/3/31,244.54,45.91,15.27
1996/4/1,245.67,26.63,15.41
1996/4/2,245.99,17.69,15.46
1996/4/3,246,14.2,15.51
1996/4/4,245.82,12.09,16.15
1996/4/5,245.6,10.9,15.5
1996/4/6,245.38,11.79,15.47
1996/4/7,245.18,12.66,15.43
1996/4/8,245.15,16.34,15.42
1996/4/9,245.22,17.27,15.43
1996/4/10,245.33,17.28,15.44
1996/4/11,245.37,15.12,15.49
1996/4/12,245.43,14.27,10.04
1996/4/13,245.73,13.52,8.19
1996/4/14,246.12,16.71,8.2
1996/4/15,246.69,22.14,8.17
1996/4/16,247.43,24.11,8.08
1996/4/17,248.42,30.34,8.09
1996/4/18,249.51,29.8,8.13
1996/4/19,250.54,29.66,8.15
1996/4/20,251.39,24.22,8.17
1996/4/21,251.98,19.05,8.18
1996/4/22,252.46,19.42,8.19
1996/4/23,252.99,24.81,14.18
1996/4/24,253.37,41.11,36.75
1996/4/25,252.87,63.45,86.31
1996/4/26,251.78,61.99,86.56
1996/4/27,251.18,63.25,64.12
1996/4/28,251.54,52.13,38.06
1996/4/29,252.41,48.28,23.19
1996/4/30,253.31,45.51,33.84
1996/5/1,253.63,43.46,35.21
1996/5/2,254.12,67.11,58.34
1996/5/3,254.16,63.73,66.04
1996/5/4,254.12,45.12,45.81
1996/5/5,254.17,47.16,46.01
1996/5/6,253.91,49.22,65.98
1996/5/7,253.03,39.79,54.58
1996/5/8,252.5,29.65,39.31
1996/5/9,252.96,103.54,84.14
1996/5/10,252.7,73.39,97.28
1996/5/11,251.72,49.18,55.83
1996/5/12,251.94,38.59,36.18
1996/5/13,251.8,29.54,35.92
1996/5/14,251.68,30.25,28.93
1996/5/15,251.68,27.84,28.93
1996/5/16,251.64,28.72,28.93
1996/5/17,251.62,27.6,28.92
1996/5/18,251.46,22.57,28.9
1996/5/19,251.17,20.69,25.44
1996/5/20,251.11,21.52,20.25
1996/5/21,251.2,22.04,20.14
1996/5/22,251.29,22.63,20.13
1996/5/23,251.38,21.49,20.11
1996/5/24,251.39,19.2,20.11
1996/5/25,251.32,17.59,20.12
1996/5/26,251.22,18.63,20.13
1996/5/27,251.16,19.27,20.12
1996/5/28,251.11,18.5,20.12
1996/5/29,251.02,18,20.13
1996/5/30,250.89,17.11,20.13
1996/5/31,250.71,15.38,20.12
1996/6/1,250.43,13.01,20.11
1996/6/2,250.06,11.78,20.1
1996/6/3,249.72,15.69,20.11
1996/6/4,249.54,13.77,20.11
1996/6/5,249.13,10.46,20.09
1996/6/6,248.64,9.38,20.03
1996/6/7,248.11,8.99,19.95
1996/6/8,247.55,8.4,19.89
1996/6/9,246.95,8.01,19.84
1996/6/10,246.34,8.52,19.78
1996/6/11,245.9,13.07,19.19
1996/6/12,245.56,9.02,18.03
1996/6/13,244.85,6.47,20.44
1996/6/14,244.06,6.9,20.65
1996/6/15,243.81,17.51,10.78
1996/6/16,244.15,12.55,10.5
1996/6/17,244.24,14.79,10.51
1996/6/18,245.17,37.64,19.3
1996/6/19,245.57,23.56,20.43
1996/6/20,245.55,17.12,20.44
1996/6/21,245.28,14.7,20.41
1996/6/22,244.9,12.04,20.38
1996/6/23,244.39,11.1,20.34
1996/6/24,243.93,21.68,20.3
1996/6/25,245.02,46.1,28.23
1996/6/26,245.28,21.57,20.46
1996/6/27,245.15,15.25,20.4
1996/6/28,245.24,32.67,27.89
1996/6/29,244.89,18.87,29.78
1996/6/30,244.4,17.88,26.42
1996/7/1,243.94,13.74,21.86
1996/7/2,243.47,10.41,19.3
1996/7/3,243.67,40.59,21.18
1996/7/4,244.15,19.9,30.93
1996/7/5,243.83,37.91,30.84
1996/7/6,243.86,26.6,35.68
1996/7/7,243.42,22.48,26.51
1996/7/8,243.11,19.56,26.08
1996/7/9,242.7,16.19,22.94
1996/7/10,242.25,14.13,22.35
1996/7/11,241.72,11.83,21
1996/7/12,241.06,9.35,20.96
1996/7/13,240.27,7.71,20.9
1996/7/14,239.6,13.63,16.79
1996/7/15,239.68,15.3,15.45
1996/7/16,239.5,11.06,15.43
1996/7/17,240.05,43.7,17.99
1996/7/18,241.24,24.79,20.45
1996/7/19,241.13,15,20.44
1996/7/20,240.68,12.28,20.41
1996/7/21,240.08,9.88,20.36
1996/7/22,239.34,9.78,20.31
1996/7/23,239.28,21.48,15.91
1996/7/24,239.4,14.33,15.38
1996/7/25,239.21,11.3,15.36
1996/7/26,239.03,11.68,10.78
1996/7/27,239.25,11.4,8.24
1996/7/28,239.42,10.49,8.23
1996/7/29,239.54,9.58,8.23
1996/7/30,239.55,9.03,9.18
1996/7/31,239.52,8.17,9.22
1996/8/1,239.73,7.44,10
1996/8/2,239.33,8.29,8.29
1996/8/3,239.33,8.15,8.3
1996/8/4,239.4,12.21,8.3
1996/8/5,239.62,9.05,8.3
1996/8/6,239.61,7.44,8.34
1996/8/7,239.3,4.55,15.15
1996/8/8,238.48,4.48,15.18
1996/8/9,237.72,4.18,15.08
1996/8/10,236.93,4.65,15
1996/8/11,236.34,8.48,14.97
1996/8/12,235.72,7.64,14.04
1996/8/13,235.31,6.82,13.32
1996/8/14,234.94,8,10.51
1996/8/15,235.75,28.07,10.54
1996/8/16,236.35,12.65,10.56
1996/8/17,236.39,10.15,10.54
1996/8/18,236.3,8.68,10.52
1996/8/19,236.13,7.89,10.5
1996/8/20,235.92,7.71,10.48
1996/8/21,235.68,7.22,10.47
1996/8/22,235.4,6.7,10.45
1996/8/23,235.11,9.19,10.44
1996/8/24,235.21,10.28,10.41
1996/8/25,235,6.75,10.38
1996/8/26,234.65,6.23,10.36
1996/8/27,234.48,8.63,8.63
1996/8/28,234.59,11.64,8.35
1996/8/29,234.98,12.2,8.36
1996/8/30,235.14,9.25,8.37
1996/8/31,235.18,8.99,8.37
1996/9/1,235.24,9.5,8.11
1996/9/2,235.38,9.21,8.09
1996/9/3,235.41,7.92,8.04
1996/9/4,235.42,10.54,8.04
1996/9/5,235.68,9.7,9.45
1996/9/6,235.55,11.99,10.24
1996/9/7,236.02,18.36,17.11
1996/9/8,235.72,10.66,12.16
1996/9/9,235.88,13.66,10.14
1996/9/10,236.06,10.8,10.15
1996/9/11,236.04,8.98,10.15
1996/9/12,235.9,8.02,10.14
1996/9/13,235.7,7.37,10.13
1996/9/14,235.65,14,10.13
1996/9/15,236.01,12.05,10.15
1996/9/16,236.03,9.25,10.15
1996/9/17,235.91,8.28,10.15
1996/9/18,235.73,7.51,10.13
1996/9/19,235.49,6.86,10.12
1996/9/20,235.21,6.6,10.1
1996/9/21,234.93,6.26,10.09
1996/9/22,235.17,21.94,10.1
1996/9/23,235.85,12.26,10.14
1996/9/24,235.87,9.14,10.14
1996/9/25,235.72,7.75,10.13
1996/9/26,235.52,7.14,10.02
1996/9/27,235.22,5.94,10.18
1996/9/28,234.85,5.38,10.14
1996/9/29,234.43,4.94,10.14
1996/9/30,234.13,6.6,8.25
1996/10/1,234.01,6.64,8.14
1996/10/2,233.86,6.33,8.14
1996/10/3,233.72,7.25,8.14
1996/10/4,233.64,6.45,8.14
1996/10/5,233.44,5.66,8.13
1996/10/6,233.19,5.21,8.12
1996/10/7,232.93,5.24,8.11
1996/10/8,232.66,5.19,8.1
1996/10/9,232.52,6.64,6.43
1996/10/10,232.54,6.35,6.35
1996/10/11,232.54,6.34,6.34
1996/10/12,232.53,6.34,6.34
1996/10/13,232.55,6.56,6.35
1996/10/14,232.55,6.15,6.35
1996/10/15,232.54,6.45,6.34
1996/10/16,232.57,7.18,6.34
1996/10/17,232.68,7.07,6.34
1996/10/18,232.7,6.25,6.35
1996/10/19,232.67,5.94,6.35
1996/10/20,232.62,5.82,6.34
1996/10/21,232.56,5.61,6.34
1996/10/22,232.49,5.5,6.33
1996/10/23,232.41,5.47,6.31
1996/10/24,232.32,5.37,6.31
1996/10/25,232.23,5.28,6.32
1996/10/26,232.14,5.58,6.31
1996/10/27,232.06,5.15,6.3
1996/10/28,231.94,5.29,6.31
1996/10/29,231.84,5.28,6.3
1996/10/30,231.68,5.45,6.19
1996/10/31,231.76,6.15,4.94
1996/11/1,232.3,13.3,3.6
1996/11/2,233.03,8.69,4.49
1996/11/3,233.25,6.83,5.27
1996/11/4,233.39,6.34,4.87
1996/11/5,233.52,6.79,5.12
1996/11/6,233.66,6.6,5.14
1996/11/7,233.77,6.27,5.15
1996/11/8,233.86,6.4,5.16
1996/11/9,234.32,16.82,4.23
1996/11/10,235.49,14.2,4.95
1996/11/11,235.91,9.09,5.19
1996/11/12,236.07,6.55,6.93
1996/11/13,235.94,5.86,8
1996/11/14,235.76,6.26,8.01
1996/11/15,235.74,7.95,6.7
1996/11/16,235.89,7.51,6.02
1996/11/17,236.03,10.54,6.01
1996/11/18,236.63,15.57,8.11
1996/11/19,237,11.37,8.15
1996/11/20,237.17,12.05,8.16
1996/11/21,237.72,18.37,8.17
1996/11/22,238.48,16.81,6.82
1996/11/23,239.04,12.79,6
1996/11/24,239.43,10.79,5.82
1996/11/25,239.42,6.85,13.32
1996/11/26,238.8,5.27,15.19
1996/11/27,238.21,8.78,15.15
1996/11/28,237.76,7.53,14.92
1996/11/29,237.22,7.16,14.77
1996/11/30,236.61,6.09,14.72
1996/12/1,236.04,6.84,10.88
1996/12/2,235.98,8.01,8.12
1996/12/3,235.95,7.57,8.08
1996/12/4,235.91,7.56,8.06
1996/12/5,236.26,19.71,8.01
1996/12/6,237,15.45,9.78
1996/12/7,237.37,11.92,8.03
1996/12/8,237.4,8.63,12.94
1996/12/9,236.87,7,15
1996/12/10,236.25,6.49,14.95
1996/12/11,235.4,3.85,18.43
1996/12/12,234.92,11.56,7.99
1996/12/13,235.14,10,8
1996/12/14,235.28,9.59,7.97
1996/12/15,235.39,8.83,7.82
1996/12/16,235.39,5.83,11.79
1996/12/17,234.67,7.42,10.37
1996/12/18,234.88,11.91,8.12
1996/12/19,234.97,8.67,9.98
1996/12/20,234.78,7.26,9.98
1996/12/21,234.52,6.63,9.93
1996/12/22,234.38,8.3,8.07
1996/12/23,234.49,9.28,7.99
1996/12/24,234.52,7.86,7.86
1996/12/25,234.83,15.16,7.87
1996/12/26,235.24,10.28,7.89
1996/12/27,235.37,8.77,7.9
1996/12/28,235.43,8.53,7.91
1996/12/29,235.43,7.66,7.9
1996/12/30,235.41,7.51,7.89
1996/12/31,235.35,7.03,7.89
1997/1/1,235.31,7.01,7.89
1997/1/2,235.27,8.04,7.88
1997/1/3,235.33,8.5,7.89
1997/1/4,235.34,7.56,7.89
1997/1/5,235.3,7.14,7.87
1997/1/6,235.28,8.07,7.83
1997/1/7,235.3,8.13,7.87
1997/1/8,235.29,7.27,7.76
1997/1/9,235.21,6.44,7.84
1997/1/10,235.08,6.19,7.96
1997/1/11,234.94,6.13,7.95
1997/1/12,234.77,5.78,7.94
1997/1/13,234.7,5.58,7.94
1997/1/14,234.45,5.52,7.94
